TransactionID,Month,DayOfWeek,Category,Quantity,SalesAmount,CostPrice,Profit,Discount(%),CustomerType,PaymentMethod
1122,June,Friday,Home Appliance,1,466.09,338.46,127.63,5,Walk-in,Card
1729,September,Wednesday,Roastery,2,191.54,135.86,55.68,15,Club-More,Cash
1855,September,Sunday,Household,1,64.09,56.78,7.31,5,Regular,Card
1723,September,Sunday,Garments,1,80.71,68.83,11.88,5,Regular,Wallet
1762,September,Monday,Deli & Ready Meals,1,105.34,91.25,14.09,5,Regular,Card
1384,July,Wednesday,Stationery Premium,1,65.28,48.75,16.53,0,Regular,Card
1756,September,Monday,Canned Foods,4,210.59,160.92,49.67,5,Regular,Card
297,February,Sunday,Organic Foods,3,51.9,39.15,12.75,0,Regular,Card
902,May,Sunday,Household,5,76.38,61.77,14.61,0,Walk-in,Card
834,May,Monday,Pulses & Lentils,1,41.97,34.48,7.49,0,Regular,Card
314,February,Friday,Biscuits & Cookies,1,25.01,21.85,3.16,5,Club-More,Cash
122,January,Friday,Stationery Premium,3,62.38,46.07,16.31,0,Regular,Card
1743,September,Monday,Beverages,5,61.42,51.22,10.2,10,Regular,Card
988,May,Sunday,Butchery,4,130.93,106.6,24.33,5,Walk-in,Card
747,April,Wednesday,Toys & Sports,4,62.53,49.07,13.46,0,Regular,Cash
1516,August,Sunday,Stationery,2,100.51,76.87,23.64,0,Club-More,Card
562,March,Saturday,Home Appliance,3,602.46,520.21,82.25,5,Walk-in,Cash
215,February,Wednesday,Fruits & Vegetables,1,142.68,105.2,37.48,0,Club-More,Wallet
476,March,Tuesday,Imitation Jewelry,2,78.82,67.59,11.23,0,Regular,Cash
1112,June,Wednesday,Gift Items,5,40.15,32.37,7.78,0,Club-More,Card
134,January,Tuesday,Chilled & Dairy,1,102.42,75.89,26.53,0,Club-More,Card
212,January,Sunday,Spices & Condiments,3,80.07,63.09,16.98,5,Club-More,Card
405,March,Thursday,Confectionery,1,31.36,26.04,5.32,0,Club-More,Card
1401,July,Tuesday,Fish,1,87.76,62.65,25.11,0,Regular,Card
144,January,Wednesday,IT Products,5,30.09,26.67,3.42,5,Club-More,Cash
530,March,Monday,Energy Drinks,5,67.72,59.7,8.02,0,Regular,Wallet
1475,August,Friday,Oils & Ghee,4,110.05,95.5,14.55,0,Club-More,Card
769,April,Sunday,Snacks,3,68.92,51.26,17.66,10,Regular,Card
431,March,Monday,Health & Beauty,2,63.3,52.48,10.82,0,Club-More,Cash
924,May,Monday,Home Appliance,2,514.11,439.5,74.61,0,Club-More,Cash
103,January,Thursday,Fruits & Vegetables,4,47.48,36.81,10.67,10,Regular,Cash
1014,June,Tuesday,FMCG Food,5,173.1,134.68,38.42,0,Regular,Cash
285,February,Thursday,Home Appliance,3,288.3,205.35,82.95,10,Club-More,Cash
1232,July,Friday,Beverages,4,111.18,91.34,19.84,5,Regular,Cash
1733,September,Thursday,Tobacco & Accessories,4,209.45,160.35,49.1,10,Walk-in,Cash
804,April,Tuesday,Toys & Sports,1,147.73,124.34,23.39,0,Walk-in,Cash
1314,July,Sunday,FMCG Food,2,43.33,37.3,6.03,0,Club-More,Card
1749,September,Thursday,Tobacco & Accessories,5,67.49,48.73,18.76,0,Regular,Card
899,May,Tuesday,Stationery Premium,5,85.29,70.2,15.09,0,Regular,Wallet
639,April,Saturday,Pulses & Lentils,3,74.35,61.63,12.72,5,Club-More,Cash
568,March,Monday,Electronics,5,420.82,337.21,83.61,5,Walk-in,Cash
1323,July,Friday,Beverages,3,100.2,77.86,22.34,10,Club-More,Wallet
1146,June,Tuesday,Pet Care,5,113.29,80.25,33.04,0,Regular,Cash
152,January,Wednesday,Home Appliance,5,442.48,311.5,130.98,0,Walk-in,Cash
45,January,Tuesday,Chilled & Dairy,2,96.24,73.8,22.44,15,Club-More,Card
1067,June,Saturday,Canned Foods,1,73.52,65.06,8.46,0,Club-More,Wallet
626,April,Sunday,Energy Drinks,4,135.45,121.51,13.94,0,Walk-in,Cash
408,March,Monday,Toys & Sports,4,22.14,15.85,6.29,0,Regular,Cash
1515,August,Thursday,Electronics,1,526.97,405.46,121.51,5,Walk-in,Cash
1309,July,Monday,Breakfast Cereals,2,26.29,21.65,4.64,0,Club-More,Wallet
663,April,Friday,Breakfast Cereals,5,37.76,30.03,7.73,0,Regular,Cash
1636,September,Sunday,Jewellery & Accessories,3,461.05,373.02,88.03,0,Regular,Cash
1575,August,Monday,Dry Fruits & Nuts,4,19.2,17.12,2.08,0,Club-More,Card
1802,September,Sunday,Imitation Jewelry,4,42.82,34.46,8.36,0,Club-More,Wallet
1157,June,Monday,Snacks,1,36.02,31.08,4.94,0,Walk-in,Wallet
1594,August,Monday,Imitation Jewelry,3,94.42,84.97,9.45,0,Regular,Card
1120,June,Tuesday,Snacks,2,58.74,43.19,15.55,15,Regular,Cash
583,March,Thursday,Frozen Foods,1,43.18,31.04,12.14,0,Club-More,Card
265,February,Monday,Pulses & Lentils,5,108.07,89.17,18.9,0,Walk-in,Card
1267,July,Monday,Toys & Sports,1,75.94,65.21,10.73,0,Walk-in,Card
554,March,Friday,Ice Cream,2,69.83,49.01,20.82,5,Club-More,Wallet
1381,July,Thursday,Toys & Sports,2,81.2,57.78,23.42,0,Regular,Cash
136,January,Sunday,Baby Products,4,103.66,79.5,24.16,0,Walk-in,Cash
1671,September,Thursday,Canned Foods,5,118.12,89.62,28.5,0,Regular,Cash
158,January,Wednesday,Seasonal Products,4,53.57,47.0,6.57,5,Club-More,Cash
377,February,Saturday,Soft Drinks,3,31.95,26.35,5.6,0,Club-More,Cash
1609,August,Friday,Tobacco & Accessories,5,134.45,105.38,29.07,5,Regular,Card
142,January,Tuesday,Home Furnishing,3,48.26,36.36,11.9,0,Regular,Cash
353,February,Saturday,Footwear,4,84.49,71.22,13.27,0,Regular,Wallet
497,March,Tuesday,Kitchenware,2,156.82,140.24,16.58,10,Regular,Cash
1019,June,Saturday,Stationery,3,41.83,29.57,12.26,0,Regular,Card
1774,September,Saturday,IT Products,4,49.23,38.51,10.72,5,Walk-in,Card
1667,September,Friday,Imitation Jewelry,2,102.58,90.57,12.01,0,Club-More,Cash
304,February,Saturday,Garments,1,36.94,29.83,7.11,10,Regular,Card
685,April,Thursday,Gift Items,2,60.54,50.91,9.63,0,Regular,Card
546,March,Friday,Canned Foods,1,30.44,25.18,5.26,0,Regular,Card
1841,September,Sunday,Footwear,1,55.66,39.52,16.14,0,Regular,Card
441,March,Friday,Oils & Ghee,4,87.78,65.33,22.45,0,Walk-in,Cash
1621,August,Tuesday,Bakery,4,98.01,75.91,22.1,0,Walk-in,Cash
740,April,Sunday,Health & Beauty,1,54.35,44.25,10.1,0,Regular,Cash
593,March,Wednesday,Watch & Accessories,3,142.11,126.59,15.52,10,Club-More,Card
1289,July,Monday,Bakery,4,94.1,84.39,9.71,0,Regular,Card
1721,September,Sunday,Tobacco & Accessories,1,113.75,101.62,12.13,0,Regular,Card
389,February,Sunday,Personal Care,2,45.29,32.57,12.72,0,Club-More,Card
175,January,Monday,Imitation Jewelry,4,165.39,143.6,21.79,10,Regular,Card
890,May,Friday,Watch & Accessories,4,69.25,61.55,7.7,0,Club-More,Card
1279,July,Sunday,Pulses & Lentils,3,76.38,63.21,13.17,0,Regular,Wallet
1824,September,Friday,Deli & Ready Meals,1,116.87,90.76,26.11,5,Regular,Cash
1718,September,Thursday,Baby Products,4,217.18,165.18,52.0,5,Walk-in,Card
1597,August,Friday,Home Furnishing,4,90.12,80.25,9.87,5,Regular,Card
118,January,Tuesday,Canned Foods,5,85.4,63.65,21.75,0,Walk-in,Card
1393,July,Wednesday,Luggage,4,77.45,54.64,22.81,0,Club-More,Card
1706,September,Friday,Kitchenware,2,90.68,79.77,10.91,0,Regular,Wallet
1241,July,Sunday,Stationery,4,41.86,32.41,9.45,10,Club-More,Card
1698,September,Wednesday,Dry Fruits & Nuts,4,42.39,35.26,7.13,0,Regular,Cash
988,May,Tuesday,Organic Foods,2,79.83,61.17,18.66,0,Regular,Card
1524,August,Saturday,Energy Drinks,1,33.19,28.21,4.98,0,Club-More,Cash
1742,September,Saturday,Bakery,2,85.89,60.34,25.55,0,Regular,Cash
1349,July,Wednesday,Ice Cream,5,65.74,50.13,15.61,0,Regular,Card
537,March,Monday,Breakfast Cereals,4,68.66,48.8,19.86,0,Club-More,Cash
1630,August,Monday,Roastery,3,51.82,41.72,10.1,0,Club-More,Cash
631,April,Monday,Fruits & Vegetables,5,40.09,28.37,11.72,0,Regular,Card
955,May,Thursday,Stationery,4,45.72,35.64,10.08,0,Regular,Card
1606,August,Thursday,Frozen Foods,2,49.1,36.31,12.79,0,Regular,Card
207,January,Friday,Footwear,4,109.21,84.81,24.4,0,Club-More,Wallet
850,May,Tuesday,Biscuits & Cookies,4,21.53,18.16,3.37,0,Regular,Card
204,January,Thursday,Footwear,3,147.72,113.16,34.56,0,Regular,Card
242,February,Sunday,Beverages,2,82.01,63.02,18.99,0,Regular,Card
1315,July,Thursday,Home Furnishing,1,42.39,30.47,11.92,0,Regular,Cash
856,May,Sunday,Pulses & Lentils,4,105.45,73.94,31.51,5,Regular,Card
1003,June,Sunday,Tobacco & Accessories,2,86.93,65.12,21.81,5,Walk-in,Cash
288,February,Monday,Health & Beauty,4,185.74,159.91,25.83,10,Walk-in,Wallet
1317,July,Tuesday,Garments,4,100.7,75.31,25.39,0,Club-More,Cash
414,March,Monday,Rice & Grains,5,84.31,73.56,10.75,0,Regular,Card
1016,June,Saturday,Ice Cream,1,91.2,64.07,27.13,0,Regular,Card
1376,July,Saturday,IT Products,4,112.7,88.03,24.67,0,Regular,Cash
537,March,Saturday,Footwear,3,118.45,102.32,16.13,0,Regular,Cash
746,April,Saturday,Kitchenware,4,51.47,42.74,8.73,0,Regular,Cash
1330,July,Sunday,Electronics,5,620.09,532.81,87.28,0,Club-More,Cash
200,January,Wednesday,Baby Products,2,88.44,71.04,17.4,0,Regular,Card
449,March,Monday,Pulses & Lentils,5,114.71,84.36,30.35,0,Club-More,Cash
1583,August,Wednesday,Imitation Jewelry,1,35.3,25.54,9.76,0,Regular,Cash
1531,August,Wednesday,Beverages,1,176.53,133.18,43.35,0,Regular,Cash
1735,September,Thursday,Home Appliance,1,375.89,336.32,39.57,0,Walk-in,Card
896,May,Thursday,Deli & Ready Meals,4,119.92,84.27,35.65,0,Walk-in,Card
1653,September,Wednesday,Jewellery & Accessories,3,685.06,562.66,122.4,15,Club-More,Card
145,January,Sunday,Fish,2,54.11,39.49,14.62,5,Regular,Cash
1479,August,Wednesday,Gift Items,2,106.68,92.46,14.22,0,Regular,Card
806,April,Monday,Stationery,1,13.8,10.14,3.66,0,Regular,Card
692,April,Monday,Health & Beauty,2,116.86,100.78,16.08,0,Regular,Cash
1528,August,Friday,Energy Drinks,5,90.67,73.95,16.72,5,Regular,Card
1029,June,Monday,Bakery,2,48.68,37.74,10.94,0,Club-More,Wallet
699,April,Monday,Canned Foods,3,193.03,139.47,53.56,0,Regular,Cash
1767,September,Monday,FMCG Non-Food,3,39.72,31.73,7.99,10,Club-More,Cash
1596,August,Friday,Frozen Foods,3,53.37,40.47,12.9,0,Walk-in,Card
883,May,Wednesday,Fish,4,54.55,46.94,7.61,10,Walk-in,Card
316,February,Monday,Luggage,3,51.46,41.84,9.62,10,Regular,Wallet
215,February,Thursday,Spices & Condiments,3,117.67,91.44,26.23,10,Walk-in,Card
1676,September,Sunday,Rice & Grains,4,60.83,51.54,9.29,0,Regular,Cash
763,April,Wednesday,FMCG Food,3,139.65,109.06,30.59,5,Regular,Card
349,February,Wednesday,Garments,1,152.11,126.12,25.99,0,Regular,Wallet
281,February,Thursday,Watch & Accessories,4,23.36,17.14,6.22,5,Regular,Cash
220,February,Thursday,Stationery,3,48.54,42.34,6.2,0,Club-More,Card
432,March,Tuesday,Snacks,3,36.42,27.34,9.08,0,Regular,Cash
1518,August,Monday,Gift Items,2,44.7,31.46,13.24,0,Regular,Wallet
885,May,Wednesday,IT Products,5,49.41,38.72,10.69,0,Regular,Card
136,January,Sunday,FMCG Non-Food,1,47.38,40.23,7.15,0,Regular,Wallet
1123,June,Wednesday,Household,3,48.51,34.7,13.81,10,Club-More,Wallet
1296,July,Wednesday,Snacks,3,107.85,79.14,28.71,5,Club-More,Card
897,May,Sunday,Spices & Condiments,4,105.84,82.16,23.68,0,Walk-in,Cash
1854,September,Sunday,Electronics,5,363.45,269.96,93.49,0,Walk-in,Card
1074,June,Thursday,Pulses & Lentils,4,78.99,68.15,10.84,10,Regular,Cash
458,March,Tuesday,Bakery,4,52.99,42.82,10.17,0,Regular,Card
1141,June,Saturday,Water & Juices,3,57.66,41.09,16.57,0,Walk-in,Card
1827,September,Monday,Home Appliance,3,427.49,317.64,109.85,0,Walk-in,Wallet
819,May,Wednesday,Cleaning Supplies,5,90.61,63.51,27.1,0,Regular,Card
822,May,Tuesday,Beverages,4,128.85,112.87,15.98,0,Regular,Cash
1617,August,Tuesday,Chilled & Dairy,4,48.99,43.67,5.32,0,Walk-in,Wallet
1249,July,Sunday,Personal Care,4,52.72,39.86,12.86,0,Club-More,Card
473,March,Tuesday,Stationery,3,62.89,55.95,6.94,0,Club-More,Card
380,February,Wednesday,Pulses & Lentils,1,51.83,37.63,14.2,0,Walk-in,Card
490,March,Friday,Bakery,5,135.33,99.03,36.3,0,Regular,Card
985,May,Monday,Baby Products,4,84.97,68.87,16.1,10,Club-More,Cash
447,March,Sunday,Home Furnishing,1,54.57,40.45,14.12,0,Club-More,Cash
1618,August,Tuesday,Seasonal Products,4,81.85,70.92,10.93,0,Regular,Cash
1346,July,Saturday,Kitchenware,4,55.53,39.16,16.37,0,Regular,Cash
832,May,Saturday,Energy Drinks,1,47.15,34.14,13.01,10,Walk-in,Card
862,May,Thursday,Stationery Premium,1,144.21,116.3,27.91,0,Walk-in,Card
1723,September,Wednesday,Soft Drinks,3,119.02,86.59,32.43,0,Walk-in,Card
934,May,Thursday,Dry Fruits & Nuts,3,57.58,46.4,11.18,5,Club-More,Cash
436,March,Thursday,Water & Juices,1,49.76,37.75,12.01,0,Walk-in,Wallet
1813,September,Sunday,Imitation Jewelry,1,72.6,65.23,7.37,0,Walk-in,Card
1414,August,Monday,Stationery,5,90.25,79.22,11.03,0,Regular,Card
106,January,Tuesday,Cleaning Supplies,4,223.1,162.02,61.08,15,Walk-in,Cash
1266,July,Thursday,Electronics,5,709.42,609.78,99.64,0,Club-More,Card
624,April,Thursday,FMCG Non-Food,5,98.55,83.08,15.47,0,Walk-in,Cash
1424,August,Monday,Deli & Ready Meals,2,42.95,36.8,6.15,0,Walk-in,Card
1294,July,Monday,Cleaning Supplies,2,42.59,31.23,11.36,0,Regular,Cash
89,January,Thursday,Household,2,97.95,84.88,13.07,0,Regular,Card
815,May,Wednesday,Health & Beauty,1,107.68,90.64,17.04,15,Club-More,Cash
248,February,Tuesday,Garments,3,34.68,26.14,8.54,5,Club-More,Wallet
517,March,Thursday,Butchery,4,101.89,84.48,17.41,0,Regular,Card
1198,July,Friday,Fruits & Vegetables,4,77.14,69.11,8.03,0,Club-More,Card
380,February,Tuesday,Breakfast Cereals,4,70.6,56.72,13.88,15,Regular,Card
113,January,Tuesday,Seasonal Products,3,69.75,55.98,13.77,0,Club-More,Card
876,May,Tuesday,Organic Foods,4,55.21,40.44,14.77,10,Regular,Card
1327,July,Sunday,Bakery,2,94.71,69.18,25.53,10,Regular,Card
877,May,Wednesday,Deli & Ready Meals,4,93.28,78.71,14.57,0,Regular,Card
1270,July,Wednesday,Snacks,3,49.18,35.21,13.97,0,Regular,Cash
1797,September,Saturday,Spices & Condiments,3,57.13,46.49,10.64,0,Walk-in,Cash
600,April,Thursday,Luggage,3,27.53,23.34,4.19,0,Regular,Card
1308,July,Thursday,Luggage,5,99.23,73.08,26.15,5,Regular,Card
995,May,Tuesday,Organic Foods,4,110.97,82.21,28.76,0,Club-More,Card
1857,September,Tuesday,Water & Juices,5,71.94,55.64,16.3,0,Walk-in,Card
1241,July,Monday,Roastery,2,152.79,125.05,27.74,0,Regular,Cash
801,April,Thursday,Rice & Grains,5,65.0,50.62,14.38,5,Walk-in,Cash
1213,July,Monday,Stationery Premium,4,65.41,45.9,19.51,0,Club-More,Card
1691,September,Saturday,Gift Items,2,68.53,55.65,12.88,15,Regular,Card
1527,August,Saturday,Beverages,2,125.01,88.48,36.53,10,Walk-in,Cash
752,April,Thursday,Oils & Ghee,4,94.69,84.84,9.85,0,Club-More,Card
1627,August,Monday,Medicine,5,65.2,54.67,10.53,0,Club-More,Card
840,May,Friday,Electronics,3,780.65,576.74,203.91,5,Club-More,Card
1211,July,Thursday,Bakery,4,88.13,61.73,26.4,0,Regular,Cash
1702,September,Monday,Kitchenware,1,38.86,33.59,5.27,0,Club-More,Card
1217,July,Sunday,Biscuits & Cookies,1,59.59,49.74,9.85,0,Walk-in,Cash
665,April,Wednesday,Spices & Condiments,2,66.57,49.83,16.74,0,Club-More,Card
1002,June,Sunday,Ice Cream,5,85.85,61.06,24.79,10,Regular,Wallet
990,May,Friday,Beverages,4,18.72,14.94,3.78,0,Regular,Card
1409,August,Tuesday,Electronics,2,531.88,415.32,116.56,0,Regular,Card
555,March,Monday,Deli & Ready Meals,1,104.9,94.07,10.83,10,Walk-in,Cash
339,February,Saturday,Breakfast Cereals,4,118.62,84.53,34.09,0,Club-More,Wallet
1609,August,Monday,Baby Products,4,75.07,56.95,18.12,0,Walk-in,Cash
822,May,Tuesday,Home Furnishing,2,20.99,15.37,5.62,5,Regular,Cash
236,February,Saturday,Stationery,3,49.21,36.97,12.24,0,Walk-in,Card
208,January,Saturday,Water & Juices,3,88.53,62.9,25.63,0,Regular,Card
1738,September,Monday,Roastery,4,50.97,44.23,6.74,0,Regular,Cash
1714,September,Tuesday,IT Products,1,114.25,101.03,13.22,0,Walk-in,Card
579,March,Tuesday,Organic Foods,3,39.31,35.11,4.2,10,Club-More,Card
1207,July,Wednesday,Baby Products,5,144.55,129.82,14.73,0,Regular,Card
1635,September,Sunday,Luggage,3,109.92,91.05,18.87,5,Regular,Wallet
1246,July,Tuesday,Garments,1,189.53,133.82,55.71,0,Walk-in,Cash
109,January,Monday,Kitchenware,4,83.47,74.12,9.35,0,Club-More,Card
1520,August,Friday,Butchery,1,78.48,58.25,20.23,0,Regular,Cash
1344,July,Wednesday,Seasonal Products,4,76.46,65.37,11.09,0,Regular,Card
227,February,Tuesday,Toys & Sports,4,90.81,68.39,22.42,10,Regular,Cash
601,April,Sunday,Jewellery & Accessories,4,816.79,620.18,196.61,5,Walk-in,Card
1408,August,Friday,Household,4,80.5,68.0,12.5,0,Club-More,Card
70,January,Monday,Chilled & Dairy,3,68.49,61.22,7.27,0,Regular,Card
11,January,Wednesday,Dry Fruits & Nuts,4,87.72,69.44,18.28,0,Club-More,Card
1657,September,Saturday,Roastery,2,24.19,18.13,6.06,0,Walk-in,Card
1161,June,Tuesday,Rice & Grains,3,42.92,35.59,7.33,0,Walk-in,Cash
1619,August,Tuesday,Roastery,3,55.11,38.78,16.33,0,Regular,Card
597,April,Friday,Home Furnishing,2,55.56,45.31,10.25,0,Regular,Cash
1599,August,Wednesday,Dry Fruits & Nuts,3,65.88,47.31,18.57,15,Club-More,Wallet
1647,September,Saturday,FMCG Non-Food,3,44.45,32.82,11.63,0,Regular,Card
355,February,Friday,Snacks,4,54.45,45.29,9.16,0,Regular,Cash
951,May,Tuesday,FMCG Non-Food,2,33.04,29.43,3.61,15,Regular,Cash
1334,July,Friday,Luggage,3,118.97,86.15,32.82,0,Regular,Cash
1631,August,Thursday,Canned Foods,2,68.64,55.56,13.08,5,Walk-in,Card
280,February,Thursday,Roastery,1,252.14,205.39,46.75,0,Walk-in,Cash
1836,September,Sunday,Health & Beauty,1,77.38,61.02,16.36,0,Regular,Card
1611,August,Sunday,Bakery,1,96.02,83.57,12.45,0,Regular,Cash
96,January,Tuesday,Imitation Jewelry,2,186.41,140.81,45.6,5,Regular,Card
528,March,Friday,Bakery,1,102.86,89.99,12.87,10,Regular,Card
1517,August,Tuesday,Oils & Ghee,3,180.15,156.62,23.53,0,Walk-in,Cash
932,May,Tuesday,Cleaning Supplies,3,132.23,108.09,24.14,0,Regular,Cash
1096,June,Friday,Medicine,3,83.34,65.17,18.17,0,Club-More,Cash
1789,September,Monday,Electronics,4,676.92,536.55,140.37,10,Regular,Card
1308,July,Tuesday,Toys & Sports,5,63.87,56.69,7.18,0,Regular,Card
1860,September,Monday,Energy Drinks,5,51.43,44.27,7.16,5,Club-More,Cash
1657,September,Tuesday,Toys & Sports,4,95.01,74.59,20.42,5,Walk-in,Cash
1332,July,Thursday,Home Appliance,4,156.86,128.59,28.27,15,Walk-in,Cash
357,February,Thursday,Organic Foods,3,68.26,59.85,8.41,0,Club-More,Wallet
463,March,Saturday,Baby Products,4,33.69,28.33,5.36,5,Regular,Card
963,May,Friday,Chilled & Dairy,1,162.84,136.94,25.9,5,Club-More,Cash
983,May,Thursday,FMCG Non-Food,1,52.52,45.1,7.42,0,Regular,Card
51,January,Monday,Tobacco & Accessories,3,47.61,33.86,13.75,0,Walk-in,Cash
1441,August,Monday,Health & Beauty,4,74.79,65.46,9.33,0,Regular,Card
915,May,Sunday,Canned Foods,4,110.97,93.51,17.46,5,Walk-in,Card
1482,August,Friday,Butchery,2,98.05,74.53,23.52,15,Regular,Cash
498,March,Saturday,Stationery,2,66.55,50.14,16.41,10,Regular,Cash
1330,July,Monday,Canned Foods,1,60.88,49.95,10.93,0,Regular,Cash
377,February,Sunday,Personal Care,2,108.05,94.79,13.26,0,Club-More,Card
29,January,Wednesday,Toys & Sports,1,41.37,29.86,11.51,5,Regular,Cash
182,January,Saturday,Deli & Ready Meals,2,64.16,46.48,17.68,0,Club-More,Card
1291,July,Thursday,Pet Care,2,102.38,77.18,25.2,0,Walk-in,Cash
337,February,Friday,Oils & Ghee,1,61.25,49.76,11.49,0,Club-More,Cash
394,February,Wednesday,Jewellery & Accessories,4,390.54,294.38,96.16,0,Regular,Card
1522,August,Wednesday,Footwear,4,33.93,28.39,5.54,5,Regular,Cash
820,May,Sunday,Stationery,2,113.35,81.48,31.87,0,Regular,Wallet
1305,July,Monday,Home Appliance,5,539.13,387.32,151.81,0,Club-More,Cash
620,April,Monday,Butchery,1,210.35,161.26,49.09,0,Walk-in,Card
749,April,Sunday,Confectionery,1,83.07,66.16,16.91,0,Club-More,Card
1312,July,Wednesday,Confectionery,5,47.96,38.49,9.47,10,Club-More,Wallet
1813,September,Saturday,Kitchenware,3,69.25,60.01,9.24,0,Club-More,Card
1485,August,Thursday,Imitation Jewelry,2,151.15,128.59,22.56,5,Club-More,Card
766,April,Tuesday,Kitchenware,1,82.83,70.28,12.55,0,Regular,Card
1672,September,Saturday,Kitchenware,1,39.39,29.45,9.94,5,Regular,Cash
1392,July,Wednesday,Watch & Accessories,3,43.95,37.98,5.97,0,Regular,Card
827,May,Monday,Organic Foods,1,76.28,67.94,8.34,5,Club-More,Card
791,April,Saturday,Fish,3,152.34,130.32,22.02,0,Club-More,Cash
395,February,Thursday,Beverages,2,87.5,76.53,10.97,0,Regular,Cash
52,January,Friday,Soft Drinks,4,144.19,111.27,32.92,0,Club-More,Card
627,April,Saturday,Electronics,5,313.72,232.54,81.18,15,Club-More,Wallet
568,March,Tuesday,Health & Beauty,1,72.46,63.29,9.17,0,Club-More,Cash
676,April,Tuesday,Jewellery & Accessories,2,373.56,263.32,110.24,15,Club-More,Card
294,February,Sunday,Imitation Jewelry,1,84.8,66.62,18.18,5,Walk-in,Card
1272,July,Saturday,Dry Fruits & Nuts,3,84.88,64.18,20.7,0,Regular,Wallet
1433,August,Thursday,Tobacco & Accessories,4,79.45,60.42,19.03,0,Club-More,Card
1690,September,Sunday,Chilled & Dairy,3,91.99,71.42,20.57,0,Regular,Card
1055,June,Wednesday,Seasonal Products,4,19.64,16.14,3.5,0,Walk-in,Cash
711,April,Thursday,Bakery,5,96.89,78.06,18.83,0,Walk-in,Wallet
245,February,Friday,Snacks,5,31.81,23.45,8.36,0,Walk-in,Card
750,April,Monday,Baby Products,2,86.69,62.99,23.7,0,Regular,Card
1176,June,Thursday,Spices & Condiments,2,55.94,40.09,15.85,10,Regular,Card
1229,July,Tuesday,Organic Foods,1,67.54,47.8,19.74,0,Regular,Cash
1477,August,Wednesday,IT Products,5,112.17,95.64,16.53,0,Walk-in,Card
1675,September,Tuesday,Gift Items,4,67.46,57.98,9.48,0,Regular,Card
774,April,Friday,Canned Foods,5,80.19,72.14,8.05,0,Walk-in,Card
1226,July,Wednesday,Electronics,5,429.38,363.14,66.24,0,Club-More,Cash
555,March,Monday,Rice & Grains,1,112.12,91.29,20.83,0,Club-More,Card
561,March,Monday,Roastery,5,268.57,202.09,66.48,0,Club-More,Cash
515,March,Wednesday,Beverages,1,29.07,24.72,4.35,0,Regular,Cash
14,January,Monday,IT Products,5,100.06,86.9,13.16,0,Regular,Cash
505,March,Monday,Spices & Condiments,1,73.02,52.85,20.17,0,Regular,Wallet
567,March,Thursday,Dry Fruits & Nuts,4,45.96,34.61,11.35,15,Regular,Wallet
360,February,Saturday,Medicine,2,117.69,85.9,31.79,0,Regular,Card
1530,August,Monday,Oils & Ghee,5,154.38,136.99,17.39,0,Regular,Card
233,February,Saturday,Roastery,1,263.14,228.5,34.64,0,Regular,Card
1136,June,Friday,Tobacco & Accessories,3,77.33,58.62,18.71,15,Regular,Cash
24,January,Tuesday,Biscuits & Cookies,5,46.03,32.7,13.33,0,Club-More,Cash
429,March,Thursday,Luggage,1,53.0,47.25,5.75,5,Walk-in,Cash
1625,August,Saturday,Dry Fruits & Nuts,1,99.22,71.04,28.18,5,Regular,Card
278,February,Thursday,Rice & Grains,1,120.24,85.15,35.09,10,Regular,Card
